*** New Session***
01-11-2021 16:11:52
Product Name: forerunnner 45
82498984 : Rx: [00][FF][FF][FF][C8][26][9E][56]
82499234 : Rx: [00][FF][FF][FF][C8][26][9E][56]
82499468 : Rx: [80][FF][FF][FF][C8][26][9E][56]
82499718 : Rx: [80][FF][FF][FF][92][29][9F][56]
82499968 : Rx: [80][FF][FF][FF][92][29][9F][56]
82500218 : Rx: [80][FF][FF][FF][92][29][9F][55]
82500453 : Rx: [00][FF][FF][FF][64][2C][A0][55]
82500703 : Rx: [00][FF][FF][FF][64][2C][A0][55]
82500953 : Rx: [00][FF][FF][FF][36][2F][A1][55]
82501203 : Rx: [00][FF][FF][FF][36][2F][A1][54]
82501437 : Rx fail
82501687 : Rx: [80][FF][FF][FF][11][32][A2][54]
82501937 : Rx: [80][FF][FF][FF][11][32][A2][54]
82502187 : Rx: [80][FF][FF][FF][11][32][A2][53]
82502437 : Rx: [00][FF][FF][FF][F5][34][A3][53]
82502671 : Rx: [00][FF][FF][FF][F5][34][A3][53]
82502921 : Rx: [00][FF][FF][FF][F5][34][A3][53]
82503171 : Rx: [00][FF][FF][FF][EB][37][A4][51]
82503421 : Rx fail
82503656 : Rx: [80][FF][FF][FF][EB][37][A4][51]
82503906 : Rx: [80][FF][FF][FF][E1][3A][A5][51]
82504156 : Rx fail
82504406 : Rx: [00][FF][FF][FF][E1][3A][A5][4F]
82504640 : Rx: [00][FF][FF][FF][EA][3D][A6][4F]
82504890 : Rx: [00][FF][FF][FF][EA][3D][A6][4F]
82505140 : Rx: [00][FF][FF][FF][EA][3D][A6][4F]
82505390 : Rx: [80][FF][FF][FF][F3][40][A7][4F]
82505625 : Rx: [80][FF][FF][FF][F3][40][A7][4F]
82505875 : Rx: [80][FF][FF][FF][F3][40][A7][4F]
82506125 : Rx: [80][FF][FF][FF][F3][40][A7][4E]
82506375 : Rx: [00][FF][FF][FF][06][44][A8][4E]
82506609 : Rx: [00][FF][FF][FF][06][44][A8][4E]
82506859 : Rx: [00][FF][FF][FF][06][44][A8][4E]
82507109 : Rx: [00][FF][FF][FF][19][47][A9][4E]
82507359 : Rx: [80][FF][FF][FF][19][47][A9][4E]
82507593 : Rx: [80][FF][FF][FF][19][47][A9][4E]
82507843 : Rx: [80][FF][FF][FF][2C][4A][AA][4E]
82508093 : Rx: [80][FF][FF][FF][2C][4A][AA][4E]
82508343 : Rx: [00][FF][FF][FF][2C][4A][AA][4E]
82508578 : Rx: [00][FF][FF][FF][3F][4D][AB][4E]
82508828 : Rx: [00][FF][FF][FF][3F][4D][AB][4E]
82509078 : Rx: [00][FF][FF][FF][3F][4D][AB][4D]
82509328 : Rx: [80][FF][FF][FF][5C][50][AC][4D]
82509578 : Rx: [80][FF][FF][FF][5C][50][AC][4D]
82509812 : Rx: [80][FF][FF][FF][5C][50][AC][4D]
82510062 : Rx: [80][FF][FF][FF][8F][53][AD][4B]
82510312 : Rx: [00][FF][FF][FF][8F][53][AD][4B]
82510562 : Rx: [00][FF][FF][FF][8F][53][AD][4B]
82510796 : Rx: [00][FF][FF][FF][8F][53][AD][4B]
82511046 : Rx: [00][FF][FF][FF][C2][56][AE][4B]
82511296 : Rx fail
82511546 : Rx: [80][FF][FF][FF][C2][56][AE][4A]
82511781 : Rx: [80][FF][FF][FF][00][5A][AF][4A]
82512031 : Rx: [80][FF][FF][FF][00][5A][AF][49]
82512281 : Rx fail
82512531 : Rx fail
82512765 : Rx: [00][FF][FF][FF][49][5D][B0][49]
82513015 : Rx fail
82513265 : Rx fail
82513515 : Rx fail
82513765 : Rx: [83][FF][AE][FF][9E][60][B1][48]
82514000 : Rx: [83][FF][AE][FF][9E][60][B1][48]
82514250 : Rx fail
82514500 : Rx: [00][FF][FF][FF][FF][63][B2][47]
82514734 : Rx fail
82514984 : Rx: [00][FF][FF][FF][FF][63][B2][47]
82515234 : Rx: [80][FF][FF][FF][60][67][B3][47]
82515484 : Rx: [80][FF][FF][FF][60][67][B3][47]
82515734 : Rx fail
82515968 : Rx: [80][FF][FF][FF][C1][6A][B4][47]
82516218 : Rx: [00][FF][FF][FF][C1][6A][B4][46]
82516468 : Rx fail
82516718 : Rx: [00][FF][FF][FF][2E][6E][B5][46]
82516953 : Rx: [00][FF][FF][FF][2E][6E][B5][46]
82517203 : Rx: [80][FF][FF][FF][2E][6E][B5][45]
82517453 : Rx: [80][FF][FF][FF][2E][6E][B5][45]
82517703 : Rx: [80][FF][FF][FF][A8][71][B6][45]
82517937 : Rx: [80][FF][FF][FF][A8][71][B6][45]
82518187 : Rx: [00][FF][FF][FF][A8][71][B6][44]
82518437 : Rx: [00][FF][FF][FF][2F][75][B7][44]
82518687 : Rx: [00][FF][FF][FF][2F][75][B7][44]
82518921 : Rx: [00][FF][FF][FF][2F][75][B7][44]
82519171 : Rx fail
82519421 : Rx: [80][FF][FF][FF][C4][78][B8][43]
82519671 : Rx: [80][FF][FF][FF][C4][78][B8][43]
82519906 : Rx: [80][FF][FF][FF][C4][78][B8][43]
82520156 : Rx: [00][FF][FF][FF][C4][78][B8][41]
82520406 : Rx: [00][FF][FF][FF][75][7C][B9][41]
82520656 : Rx: [00][FF][FF][FF][75][7C][B9][41]
82520890 : Rx: [00][FF][FF][FF][75][7C][B9][41]
82521140 : Rx: [80][FF][FF][FF][75][7C][B9][3F]
82521390 : Rx: [80][FF][FF][FF][44][80][BA][3F]
82521640 : Rx: [80][FF][FF][FF][44][80][BA][3F]
82521890 : Rx: [80][FF][FF][FF][44][80][BA][3F]
82522125 : Rx: [00][FF][FF][FF][44][80][BA][3E]
82522375 : Rx: [00][FF][FF][FF][22][84][BB][3E]
82522625 : Rx: [00][FF][FF][FF][22][84][BB][3E]
82522875 : Rx: [00][FF][FF][FF][22][84][BB][3E]
82523109 : Rx: [80][FF][FF][FF][22][84][BB][3C]
82523359 : Rx: [80][FF][FF][FF][22][88][BC][3C]
82523609 : Rx: [80][FF][FF][FF][22][88][BC][3C]
82523859 : Rx: [80][FF][FF][FF][22][88][BC][3C]
82524093 : Rx: [00][FF][FF][FF][22][88][BC][3C]
82524343 : Rx: [00][FF][FF][FF][22][8C][BD][3C]
82524593 : Rx: [00][FF][FF][FF][22][8C][BD][3C]
82524843 : Rx: [00][FF][FF][FF][22][8C][BD][3C]
82525078 : Rx: [80][FF][FF][FF][22][8C][BD][3B]
82525328 : Rx: [80][FF][FF][FF][33][90][BE][3B]
82525578 : Rx: [80][FF][FF][FF][33][90][BE][3B]
82525828 : Rx: [80][FF][FF][FF][33][90][BE][3B]
82526062 : Rx: [00][FF][FF][FF][33][90][BE][3A]
82526312 : Rx: [00][FF][FF][FF][56][94][BF][3A]
82526562 : Rx: [00][FF][FF][FF][56][94][BF][3A]
82526812 : Rx: [00][FF][FF][FF][56][94][BF][3A]
82527046 : Rx fail
82527296 : Rx: [80][FF][FF][FF][8B][98][C0][39]
82527546 : Rx: [80][FF][FF][FF][8B][98][C0][39]
82527796 : Rx: [80][FF][FF][FF][8B][98][C0][39]
82528046 : Rx: [00][FF][FF][FF][8B][98][C0][38]
82528281 : Rx: [00][FF][FF][FF][8B][98][C0][38]
82528531 : Rx: [00][FF][FF][FF][D4][9C][C1][38]
82528781 : Rx: [00][FF][FF][FF][D4][9C][C1][38]
82529031 : Rx: [80][FF][FF][FF][D4][9C][C1][38]
82529265 : Rx: [80][FF][FF][FF][D4][9C][C1][38]
82529515 : Rx: [80][FF][FF][FF][1D][A1][C2][38]
82529765 : Rx: [80][FF][FF][FF][1D][A1][C2][38]
82530015 : Rx: [09][FD][FF][FF][1D][A1][C2][38]
82530250 : Rx: [09][FD][FF][FF][1D][A1][C2][37]
82530500 : Rx: [09][FD][FF][FF][1D][A1][C2][37]
82530750 : Rx: [09][FD][FF][FF][7A][A5][C3][37]
82531000 : Rx: [80][FF][FF][FF][7A][A5][C3][37]
82531234 : Rx: [80][FF][FF][FF][7A][A5][C3][36]
82531484 : Rx: [80][FF][FF][FF][7A][A5][C3][36]
82531734 : Rx: [80][FF][FF][FF][EB][A9][C4][36]
82531984 : Rx: [00][FF][FF][FF][EB][A9][C4][36]
82532218 : Rx: [00][FF][FF][FF][EB][A9][C4][36]
82532468 : Rx: [00][FF][FF][FF][EB][A9][C4][36]
82532718 : Rx: [00][FF][FF][FF][EB][A9][C4][36]
82532968 : Rx: [80][FF][FF][FF][5C][AE][C5][36]
82533218 : Rx: [80][FF][FF][FF][5C][AE][C5][36]
82533453 : Rx: [80][FF][FF][FF][5C][AE][C5][36]
82533703 : Rx: [80][FF][FF][FF][5C][AE][C5][36]
82533953 : Rx fail
82534203 : Rx: [00][FF][FF][FF][CD][B2][C6][35]
82534437 : Rx: [00][FF][FF][FF][CD][B2][C6][35]
82534687 : Rx: [00][FF][FF][FF][CD][B2][C6][35]
82534937 : Rx: [80][FF][FF][FF][CD][B2][C6][35]
82535187 : Rx fail
82535421 : Rx fail
82535671 : Rx: [80][FF][FF][FF][6A][B7][C7][34]
82535921 : Rx fail
82536171 : Rx: [00][FF][FF][FF][6A][B7][C7][33]
82536406 : Rx: [00][FF][FF][FF][1E][BC][C8][33]
82536656 : Rx fail
82536906 : Rx: [80][FF][FF][FF][1E][BC][C8][33]
82537156 : Rx: [80][FF][FF][FF][1E][BC][C8][32]
82537390 : Rx: [80][FF][FF][FF][EA][C0][C9][32]
82537640 : Rx: [80][FF][FF][FF][EA][C0][C9][32]
82537890 : Rx: [00][FF][FF][FF][EA][C0][C9][32]
82538140 : Rx: [00][FF][FF][FF][EA][C0][C9][31]
82538375 : Rx: [00][FF][FF][FF][EA][C0][C9][31]
82538625 : Rx: [00][FF][FF][FF][CF][C5][CA][31]
82538875 : Rx: [80][FF][FF][FF][CF][C5][CA][31]
82539125 : Rx: [80][FF][FF][FF][CF][C5][CA][31]
82539375 : Rx: [80][FF][FF][FF][CF][C5][CA][31]
82539609 : Rx: [80][FF][FF][FF][CF][C5][CA][31]
82539859 : Rx: [00][FF][FF][FF][B4][CA][CB][31]
82540109 : Rx: [00][FF][FF][FF][B4][CA][CB][31]
82540359 : Rx fail
82540593 : Rx: [00][FF][FF][FF][B4][CA][CB][31]
82540843 : Rx: [80][FF][FF][FF][B4][CA][CB][31]
82541093 : Rx: [80][FF][FF][FF][B4][CF][CC][30]
82541343 : Rx: [80][FF][FF][FF][B4][CF][CC][30]
82541578 : Rx fail
82541828 : Rx: [00][FF][FF][FF][B4][CF][CC][30]
82542078 : Rx fail
82542328 : Rx: [00][FF][FF][FF][B4][D4][CD][30]
82542562 : Rx: [00][FF][FF][FF][B4][D4][CD][30]
82542812 : Rx fail
82543062 : Rx: [80][FF][FF][FF][B4][D4][CD][30]
82543312 : Rx: [80][FF][FF][FF][B4][D4][CD][30]
82543546 : Rx: [80][FF][FF][FF][B4][D4][CD][30]
82543796 : Rx: [00][FF][FF][FF][B4][D9][CE][30]
82544046 : Rx: [00][FF][FF][FF][B4][D9][CE][30]
82544296 : Rx: [00][FF][FF][FF][B4][D9][CE][30]
82544546 : Rx: [00][FF][FF][FF][B4][D9][CE][30]
82544781 : Rx: [80][FF][FF][FF][B4][D9][CE][30]
82545031 : Rx: [80][FF][FF][FF][B4][DE][CF][30]
82545281 : Rx: [80][FF][FF][FF][B4][DE][CF][30]
82545531 : Rx: [80][FF][FF][FF][B4][DE][CF][30]
82545765 : Rx: [00][FF][FF][FF][B4][DE][CF][30]
82546015 : Rx: [00][FF][FF][FF][B4][DE][CF][30]
82546265 : Rx: [00][FF][FF][FF][B4][E3][D0][30]
82546515 : Rx: [00][FF][FF][FF][B4][E3][D0][30]
82546750 : Rx: [82][01][94][C8][B4][E3][D0][30]
82547000 : Rx: [82][01][94][C8][B4][E3][D0][30]
82547250 : Rx: [82][01][94][C8][B4][E3][D0][30]
82547500 : Rx: [82][01][94][C8][B4][E8][D1][30]
82547734 : Rx: [00][FF][FF][FF][B4][E8][D1][30]
82547984 : Rx: [00][FF][FF][FF][B4][E8][D1][30]
82548234 : Rx: [00][FF][FF][FF][B4][E8][D1][2F]
82548484 : Rx: [00][FF][FF][FF][B4][E8][D1][2F]
82548734 : Rx: [80][FF][FF][FF][CF][ED][D2][2F]
82548968 : Rx: [80][FF][FF][FF][CF][ED][D2][2F]
82549218 : Rx: [80][FF][FF][FF][CF][ED][D2][2F]
82549468 : Rx fail
82549718 : Rx: [00][FF][FF][FF][CF][ED][D2][2F]
82549953 : Rx: [00][FF][FF][FF][EA][F2][D3][2F]
82550203 : Rx: [00][FF][FF][FF][EA][F2][D3][2F]
82550453 : Rx: [00][FF][FF][FF][EA][F2][D3][2F]
82550703 : Rx: [80][FF][FF][FF][EA][F2][D3][2F]
82550937 : Rx: [80][FF][FF][FF][EA][F2][D3][2F]
82551187 : Rx: [80][FF][FF][FF][05][F8][D4][2F]
82551437 : Rx: [80][FF][FF][FF][05][F8][D4][2F]
82551687 : Rx: [00][FF][FF][FF][05][F8][D4][2F]
82551921 : Rx fail
82552171 : Rx: [00][FF][FF][FF][05][F8][D4][2F]
82552421 : Rx: [00][FF][FF][FF][20][FD][D5][2F]
82552671 : Rx: [80][FF][FF][FF][20][FD][D5][2F]
82552906 : Rx: [80][FF][FF][FF][20][FD][D5][2F]
82553156 : Rx: [80][FF][FF][FF][20][FD][D5][2F]
82553406 : Rx fail
82553656 : Rx: [00][FF][FF][FF][20][FD][D5][2F]
82553890 : Rx: [00][FF][FF][FF][3B][02][D6][2F]
82554140 : Rx fail
82554390 : Rx fail
82554640 : Rx: [80][FF][FF][FF][3B][02][D6][2F]
82554890 : Rx fail
82555125 : Rx: [80][FF][FF][FF][56][07][D7][2F]
82555375 : Rx fail
82555625 : Rx: [00][FF][FF][FF][56][07][D7][2F]
82555875 : Rx: [00][FF][FF][FF][56][07][D7][2F]
82556109 : Rx fail
82556359 : Rx fail
82556609 : Rx: [80][FF][FF][FF][71][0C][D8][2F]
82556859 : Rx: [80][FF][FF][FF][71][0C][D8][2F]
82557093 : Rx: [80][FF][FF][FF][71][0C][D8][2F]
82557343 : Rx: [80][FF][FF][FF][71][0C][D8][2F]
82557593 : Rx: [00][FF][FF][FF][8C][11][D9][2F]
82557843 : Rx: [00][FF][FF][FF][8C][11][D9][2F]
82558078 : Rx: [00][FF][FF][FF][8C][11][D9][2F]
82558328 : Rx: [00][FF][FF][FF][8C][11][D9][2F]
82558578 : Rx: [80][FF][FF][FF][8C][11][D9][2F]
82558828 : Rx: [80][FF][FF][FF][A7][16][DA][2F]
82559062 : Rx: [80][FF][FF][FF][A7][16][DA][2F]
82559312 : Rx: [80][FF][FF][FF][A7][16][DA][2F]
82559562 : Rx: [00][FF][FF][FF][A7][16][DA][2F]
82559812 : Rx: [00][FF][FF][FF][A7][16][DA][2F]
82560062 : Rx: [00][FF][FF][FF][A7][16][DA][2F]
82560296 : Rx: [00][FF][FF][FF][C2][1B][DB][2F]
82560546 : Rx: [80][FF][FF][FF][C2][1B][DB][2F]
82560796 : Rx: [80][FF][FF][FF][C2][1B][DB][2F]
82561046 : Rx: [80][FF][FF][FF][C2][1B][DB][2F]
82561281 : Rx: [80][FF][FF][FF][C2][1B][DB][2F]
82561531 : Rx: [00][FF][FF][FF][DD][20][DC][2F]
82561781 : Rx: [00][FF][FF][FF][DD][20][DC][2F]
82562031 : Rx: [00][FF][FF][FF][DD][20][DC][2F]
82562265 : Rx: [00][FF][FF][FF][DD][20][DC][2F]
82562515 : Rx: [80][FF][FF][FF][DD][20][DC][2F]
82562765 : Rx: [80][FF][FF][FF][F8][25][DD][2F]
82563015 : Rx: [80][FF][FF][FF][F8][25][DD][2F]
82563250 : Rx: [80][FF][FF][FF][F8][25][DD][2F]
82563500 : Rx: [03][FF][AE][FF][F8][25][DD][2F]
82563750 : Rx: [03][FF][AE][FF][F8][25][DD][2F]
82564000 : Rx fail
82564234 : Rx: [03][FF][AE][FF][13][2B][DE][2F]
82564484 : Rx: [80][FF][FF][FF][13][2B][DE][2F]
82564734 : Rx: [80][FF][FF][FF][13][2B][DE][2F]
82564984 : Rx: [80][FF][FF][FF][13][2B][DE][2F]
82565234 : Rx: [80][FF][FF][FF][2E][30][DF][2F]
82565468 : Rx: [00][FF][FF][FF][2E][30][DF][2F]
82565718 : Rx: [00][FF][FF][FF][2E][30][DF][2F]
82565968 : Rx: [00][FF][FF][FF][2E][30][DF][2F]
82566218 : Rx: [00][FF][FF][FF][2E][30][DF][2F]
82566453 : Rx: [80][FF][FF][FF][49][35][E0][2F]
82566703 : Rx: [80][FF][FF][FF][49][35][E0][2F]
82566953 : Rx: [80][FF][FF][FF][49][35][E0][2F]
82567203 : Rx: [80][FF][FF][FF][49][35][E0][2F]
82567437 : Rx: [00][FF][FF][FF][49][35][E0][2F]
82567687 : Rx: [00][FF][FF][FF][49][35][E0][2F]
82567937 : Rx: [00][FF][FF][FF][64][3A][E1][2F]
82568187 : Rx: [00][FF][FF][FF][64][3A][E1][2F]
82568421 : Rx: [80][FF][FF][FF][64][3A][E1][2F]
82568671 : Rx: [80][FF][FF][FF][64][3A][E1][2F]
82568921 : Rx: [80][FF][FF][FF][64][3A][E1][2F]
82569171 : Rx: [80][FF][FF][FF][7F][3F][E2][2F]
82569406 : Rx: [00][FF][FF][FF][7F][3F][E2][2F]
82569656 : Rx: [00][FF][FF][FF][7F][3F][E2][2F]
82569906 : Rx: [00][FF][FF][FF][7F][3F][E2][2F]
82570156 : Rx: [00][FF][FF][FF][7F][3F][E2][2F]
82570390 : Rx: [80][FF][FF][FF][9A][44][E3][2F]
82570640 : Rx: [80][FF][FF][FF][9A][44][E3][2F]
82570890 : Rx fail
82571140 : Rx: [80][FF][FF][FF][9A][44][E3][2F]
82571390 : Rx: [00][FF][FF][FF][9A][44][E3][2F]
82571625 : Rx: [00][FF][FF][FF][B5][49][E4][2F]
82571875 : Rx fail
82572125 : Rx fail
82572375 : Rx: [80][FF][FF][FF][B5][49][E4][2F]
82572609 : Rx: [80][FF][FF][FF][B5][49][E4][2F]
82572859 : Rx fail
82573109 : Rx: [80][FF][FF][FF][D0][4E][E5][2E]
82573359 : Rx fail
82573593 : Rx: [00][FF][FF][FF][D0][4E][E5][2E]
82573843 : Rx: [00][FF][FF][FF][D0][4E][E5][2E]
82574093 : Rx fail
82574343 : Rx fail
82574578 : Rx: [80][FF][FF][FF][07][54][E6][2E]
82574828 : Rx fail
82575078 : Rx fail
82575328 : Rx: [00][FF][FF][FF][07][54][E6][2E]
82575578 : Rx: [00][FF][FF][FF][3E][59][E7][2E]
82575812 : Rx fail
82576062 : Rx: [00][FF][FF][FF][3E][59][E7][2E]
82576312 : Rx: [80][FF][FF][FF][3E][59][E7][2E]
82576562 : Rx: [80][FF][FF][FF][3E][59][E7][2E]
82576796 : Rx: [80][FF][FF][FF][75][5E][E8][2E]
82577046 : Rx: [80][FF][FF][FF][75][5E][E8][2E]
82577296 : Rx: [00][FF][FF][FF][75][5E][E8][2E]
82577546 : Rx: [00][FF][FF][FF][75][5E][E8][2E]
82577781 : Rx: [00][FF][FF][FF][75][5E][E8][2E]
82578031 : Rx: [00][FF][FF][FF][75][5E][E8][2D]
82578281 : Rx: [80][FF][FF][FF][CA][63][E9][2D]
82578531 : Rx: [80][FF][FF][FF][CA][63][E9][2D]
82578765 : Rx: [80][FF][FF][FF][CA][63][E9][2D]
82579015 : Rx: [80][FF][FF][FF][CA][63][E9][2D]
82579265 : Rx fail
82579515 : Rx: [00][FF][FF][FF][1F][69][EA][2D]
82579750 : Rx: [00][FF][FF][FF][1F][69][EA][2D]
82580000 : Rx: [00][FF][FF][FF][1F][69][EA][2D]
82580250 : Rx: [89][FD][FF][FF][1F][69][EA][2D]
82580500 : Rx: [89][FD][FF][FF][1F][69][EA][2D]
82580750 : Rx: [89][FD][FF][FF][1F][69][EA][2D]
82580984 : Rx: [89][FD][FF][FF][74][6E][EB][2D]
82581234 : Rx: [00][FF][FF][FF][74][6E][EB][2D]
82581484 : Rx: [00][FF][FF][FF][74][6E][EB][2D]
82581734 : Rx: [00][FF][FF][FF][74][6E][EB][2D]
82581968 : Rx: [00][FF][FF][FF][74][6E][EB][2D]
82582218 : Rx: [80][FF][FF][FF][C9][73][EC][2D]
82582468 : Rx: [80][FF][FF][FF][C9][73][EC][2D]
82582718 : Rx: [80][FF][FF][FF][C9][73][EC][2D]
82582953 : Rx: [80][FF][FF][FF][C9][73][EC][2D]
82583203 : Rx: [00][FF][FF][FF][C9][73][EC][2D]
82583453 : Rx: [00][FF][FF][FF][1E][79][ED][2D]
82583703 : Rx: [00][FF][FF][FF][1E][79][ED][2D]
82583937 : Rx: [00][FF][FF][FF][1E][79][ED][2D]
82584187 : Rx: [80][FF][FF][FF][1E][79][ED][2D]
82584437 : Rx: [80][FF][FF][FF][1E][79][ED][2D]
82584687 : Rx: [80][FF][FF][FF][1E][79][ED][2D]
82584921 : Rx: [80][FF][FF][FF][73][7E][EE][2D]
82585171 : Rx: [00][FF][FF][FF][73][7E][EE][2D]
82585421 : Rx: [00][FF][FF][FF][73][7E][EE][2D]
82585671 : Rx: [00][FF][FF][FF][73][7E][EE][2D]
82585921 : Rx: [00][FF][FF][FF][73][7E][EE][2D]
82586156 : Rx: [80][FF][FF][FF][AA][83][EF][2E]
82586406 : Rx fail
82586656 : Rx: [80][FF][FF][FF][AA][83][EF][2E]
82586906 : Rx: [80][FF][FF][FF][AA][83][EF][2E]
82587140 : Rx: [00][FF][FF][FF][AA][83][EF][2E]
82587390 : Rx: [00][FF][FF][FF][E1][88][F0][2E]
82587640 : Rx: [00][FF][FF][FF][E1][88][F0][2E]
82587890 : Rx: [00][FF][FF][FF][E1][88][F0][2E]
82588125 : Rx: [80][FF][FF][FF][E1][88][F0][2D]
82588375 : Rx: [80][FF][FF][FF][E1][88][F0][2D]
82588625 : Rx: [80][FF][FF][FF][E1][88][F0][2D]
82588875 : Rx fail
82589109 : Rx: [00][FF][FF][FF][36][8E][F1][2D]
82589359 : Rx: [00][FF][FF][FF][36][8E][F1][2D]
82589609 : Rx: [00][FF][FF][FF][36][8E][F1][2D]
82589859 : Rx: [00][FF][FF][FF][36][8E][F1][2D]
82590093 : Rx: [80][FF][FF][FF][6D][93][F2][2E]
82590343 : Rx: [80][FF][FF][FF][6D][93][F2][2E]
82590593 : Rx: [80][FF][FF][FF][6D][93][F2][2E]
82590843 : Rx: [80][FF][FF][FF][6D][93][F2][2E]
82591078 : Rx fail
82591328 : Rx: [00][FF][FF][FF][C2][98][F3][2D]
82591578 : Rx: [00][FF][FF][FF][C2][98][F3][2D]
82591828 : Rx fail
82592078 : Rx: [80][FF][FF][FF][C2][98][F3][2D]
82592312 : Rx: [80][FF][FF][FF][C2][98][F3][2D]
82592562 : Rx: [80][FF][FF][FF][C2][98][F3][2D]
82592812 : Rx: [80][FF][FF][FF][17][9E][F4][2D]
82593062 : Rx: [00][FF][FF][FF][17][9E][F4][2D]
82593296 : Rx: [00][FF][FF][FF][17][9E][F4][2D]
82593546 : Rx: [00][FF][FF][FF][17][9E][F4][2D]
82593796 : Rx: [00][FF][FF][FF][17][9E][F4][2D]
82594046 : Rx fail
82594281 : Rx fail
82594531 : Rx: [80][FF][FF][FF][6C][A3][F5][2D]
82594781 : Rx fail
82595031 : Rx fail
82595265 : Rx: [00][FF][FF][FF][6C][A3][F5][2D]
82595515 : Rx fail
82595765 : Rx fail
82596015 : Rx: [80][FF][FF][FF][C1][A8][F6][2D]
82596250 : Rx fail
82596500 : Rx: [80][FF][FF][FF][C1][A8][F6][2D]
82596750 : Rx: [80][FF][FF][FF][16][AE][F7][2D]
82597000 : Rx: [02][01][94][C8][16][AE][F7][2D]
82597250 : Rx: [02][01][94][C8][16][AE][F7][2D]
82597484 : Rx: [02][01][94][C8][16][AE][F7][2D]
82597734 : Rx: [02][01][94][C8][16][AE][F7][2D]
82597984 : Rx: [80][FF][FF][FF][16][AE][F7][2D]
82598234 : Rx: [80][FF][FF][FF][4D][B3][F8][2E]
82598468 : Rx: [80][FF][FF][FF][4D][B3][F8][2E]
82598718 : Rx: [80][FF][FF][FF][4D][B3][F8][2E]
82598968 : Rx: [00][FF][FF][FF][4D][B3][F8][2E]
82599218 : Rx: [00][FF][FF][FF][4D][B3][F8][2E]
82599453 : Rx: [00][FF][FF][FF][84][B8][F9][2E]
82599703 : Rx: [00][FF][FF][FF][84][B8][F9][2E]
82599953 : Rx: [80][FF][FF][FF][84][B8][F9][2E]
82600203 : Rx: [80][FF][FF][FF][84][B8][F9][2E]
82600437 : Rx: [80][FF][FF][FF][84][B8][F9][2E]
82600687 : Rx: [80][FF][FF][FF][BB][BD][FA][2E]
82600937 : Rx: [00][FF][FF][FF][BB][BD][FA][2E]
82601187 : Rx: [00][FF][FF][FF][BB][BD][FA][2E]
82601437 : Rx: [00][FF][FF][FF][BB][BD][FA][2E]
82601671 : Rx: [00][FF][FF][FF][BB][BD][FA][2E]
82601921 : Rx: [80][FF][FF][FF][F2][C2][FB][2E]
82602171 : Rx: [80][FF][FF][FF][F2][C2][FB][2E]
82602406 : Rx: [80][FF][FF][FF][F2][C2][FB][2E]
82602656 : Rx: [80][FF][FF][FF][F2][C2][FB][2E]
82602906 : Rx: [00][FF][FF][FF][F2][C2][FB][2E]
82603156 : Rx: [00][FF][FF][FF][F2][C2][FB][2E]
82603406 : Rx: [00][FF][FF][FF][29][C8][FC][2E]
82603640 : Rx: [00][FF][FF][FF][29][C8][FC][2E]
82603890 : Rx: [80][FF][FF][FF][29][C8][FC][2E]
82604140 : Rx: [80][FF][FF][FF][29][C8][FC][2E]
82604390 : Rx: [80][FF][FF][FF][29][C8][FC][2E]
82604625 : Rx: [80][FF][FF][FF][60][CD][FD][2E]
82604875 : Rx: [00][FF][FF][FF][60][CD][FD][2E]
82605125 : Rx: [00][FF][FF][FF][60][CD][FD][2E]
82605375 : Rx: [00][FF][FF][FF][60][CD][FD][2E]
82605609 : Rx: [00][FF][FF][FF][60][CD][FD][2E]
82605859 : Rx: [80][FF][FF][FF][97][D2][FE][2E]
82606109 : Rx fail
82606359 : Rx: [80][FF][FF][FF][97][D2][FE][2D]
82606593 : Rx: [80][FF][FF][FF][97][D2][FE][2D]
82606843 : Rx fail
82607093 : Rx: [00][FF][FF][FF][CE][D7][FF][2E]
82607343 : Rx: [00][FF][FF][FF][CE][D7][FF][2E]
82607593 : Rx: [00][FF][FF][FF][CE][D7][FF][2E]
82607828 : Rx: [80][FF][FF][FF][CE][D7][FF][2E]
82608078 : Rx: [80][FF][FF][FF][CE][D7][FF][2E]
82608328 : Rx: [80][FF][FF][FF][CE][D7][FF][2E]
82608578 : Rx: [80][FF][FF][FF][05][DD][00][2E]
82608812 : Rx fail
82609062 : Rx: [00][FF][FF][FF][05][DD][00][2E]
82609312 : Rx: [00][FF][FF][FF][05][DD][00][2E]
82609562 : Rx: [00][FF][FF][FF][05][DD][00][2E]
82609796 : Rx: [80][FF][FF][FF][3C][E2][01][2E]
82610046 : Rx fail
82610296 : Rx: [80][FF][FF][FF][3C][E2][01][2F]
82610546 : Rx: [80][FF][FF][FF][3C][E2][01][2F]
82610781 : Rx: [00][FF][FF][FF][3C][E2][01][2F]
82611031 : Rx: [00][FF][FF][FF][57][E7][02][2F]
82611281 : Rx: [00][FF][FF][FF][57][E7][02][2F]
82611531 : Rx: [00][FF][FF][FF][57][E7][02][2F]
82611765 : Rx: [80][FF][FF][FF][57][E7][02][2F]
82612015 : Rx: [80][FF][FF][FF][57][E7][02][2F]
82612265 : Rx: [80][FF][FF][FF][72][EC][03][2F]
82612515 : Rx: [80][FF][FF][FF][72][EC][03][2F]
82612750 : Rx fail
82613000 : Rx: [00][FF][FF][FF][72][EC][03][2F]
82613250 : Rx fail
82613500 : Rx fail
82613750 : Rx fail
