*** New Session***
03-11-2021 11:05:26
Product Name: Forerunner
237077906 : Rx fail
237078140 : Rx: [80][FF][FF][FF][AE][4F][C0][5A]
237078390 : Rx: [00][FF][FF][FF][AE][4F][C0][5A]
237078640 : Rx: [00][FF][FF][FF][58][52][C1][5A]
237078890 : Rx: [00][FF][FF][FF][58][52][C1][5A]
237079125 : Rx: [00][FF][FF][FF][58][52][C1][5A]
237079375 : Rx: [83][FF][AE][FF][02][55][C2][5A]
237079625 : Rx: [83][FF][AE][FF][02][55][C2][5A]
237079875 : Rx: [83][FF][AE][FF][02][55][C2][5A]
237080125 : Rx: [83][FF][AE][FF][AC][57][C3][5A]
237080359 : Rx: [00][FF][FF][FF][AC][57][C3][5A]
237080609 : Rx: [00][FF][FF][FF][AC][57][C3][5A]
237080859 : Rx: [00][FF][FF][FF][5E][5A][C4][59]
237081109 : Rx: [00][FF][FF][FF][5E][5A][C4][59]
237081343 : Rx: [80][FF][FF][FF][10][5D][C5][59]
237081593 : Rx: [80][FF][FF][FF][10][5D][C5][59]
237081843 : Rx: [80][FF][FF][FF][10][5D][C5][59]
237082093 : Rx fail
237082328 : Rx: [00][FF][FF][FF][C2][5F][C6][59]
237082578 : Rx: [00][FF][FF][FF][C2][5F][C6][59]
237082828 : Rx: [00][FF][FF][FF][74][62][C7][59]
237083078 : Rx: [00][FF][FF][FF][74][62][C7][59]
237083312 : Rx: [80][FF][FF][FF][74][62][C7][59]
237083562 : Rx: [80][FF][FF][FF][26][65][C8][59]
237083812 : Rx: [80][FF][FF][FF][26][65][C8][59]
237084062 : Rx: [80][FF][FF][FF][D8][67][C9][59]
237084296 : Rx: [00][FF][FF][FF][D8][67][C9][59]
237084546 : Rx: [00][FF][FF][FF][D8][67][C9][59]
237084796 : Rx: [00][FF][FF][FF][92][6A][CA][58]
237085046 : Rx: [00][FF][FF][FF][92][6A][CA][58]
237085296 : Rx: [80][FF][FF][FF][92][6A][CA][58]
237085531 : Rx: [80][FF][FF][FF][4C][6D][CB][58]
237085781 : Rx: [80][FF][FF][FF][4C][6D][CB][58]
237086031 : Rx fail
237086281 : Rx: [00][FF][FF][FF][06][70][CC][58]
237086515 : Rx: [00][FF][FF][FF][06][70][CC][58]
237086765 : Rx: [00][FF][FF][FF][C0][72][CD][58]
237087015 : Rx: [00][FF][FF][FF][C0][72][CD][58]
237087265 : Rx fail
237087500 : Rx: [80][FF][FF][FF][7A][75][CE][58]
237087750 : Rx: [80][FF][FF][FF][7A][75][CE][59]
237088000 : Rx: [80][FF][FF][FF][7A][75][CE][59]
237088250 : Rx: [00][FF][FF][FF][2C][78][CF][59]
237088484 : Rx: [00][FF][FF][FF][2C][78][CF][59]
237088734 : Rx: [00][FF][FF][FF][2C][78][CF][5A]
237088984 : Rx: [00][FF][FF][FF][D6][7A][D0][5A]
237089234 : Rx: [80][FF][FF][FF][D6][7A][D0][5A]
237089468 : Rx: [80][FF][FF][FF][80][7D][D1][5A]
237089718 : Rx: [80][FF][FF][FF][80][7D][D1][5A]
237089968 : Rx: [80][FF][FF][FF][80][7D][D1][5A]
237090218 : Rx: [00][FF][FF][FF][2A][80][D2][5A]
237090468 : Rx: [00][FF][FF][FF][2A][80][D2][5A]
237090703 : Rx: [00][FF][FF][FF][2A][80][D2][5A]
237090953 : Rx: [00][FF][FF][FF][CD][82][D3][5B]
237091203 : Rx: [80][FF][FF][FF][CD][82][D3][5B]
237091453 : Rx: [80][FF][FF][FF][70][85][D4][5B]
237091687 : Rx: [80][FF][FF][FF][70][85][D4][5C]
237091937 : Rx: [80][FF][FF][FF][70][85][D4][5C]
237092187 : Rx: [00][FF][FF][FF][0B][88][D5][5C]
237092437 : Rx: [00][FF][FF][FF][0B][88][D5][5C]
237092671 : Rx: [00][FF][FF][FF][0B][88][D5][5C]
237092921 : Rx: [00][FF][FF][FF][9F][8A][D6][5D]
237093171 : Rx: [80][FF][FF][FF][9F][8A][D6][5D]
237093421 : Rx: [80][FF][FF][FF][33][8D][D7][5D]
237093656 : Rx: [80][FF][FF][FF][33][8D][D7][5D]
237093906 : Rx: [80][FF][FF][FF][33][8D][D7][5D]
237094156 : Rx: [00][FF][FF][FF][C7][8F][D8][5D]
237094406 : Rx: [00][FF][FF][FF][C7][8F][D8][5D]
237094640 : Rx fail
237094890 : Rx: [00][FF][FF][FF][5B][92][D9][5D]
237095140 : Rx fail
237095390 : Rx: [80][FF][FF][FF][EF][94][DA][5D]
237095625 : Rx: [80][FF][FF][FF][EF][94][DA][5D]
237095875 : Rx: [80][FF][FF][FF][EF][94][DA][5C]
237096125 : Rx: [09][FD][FF][FF][8A][97][DB][5C]
237096375 : Rx: [09][FD][FF][FF][8A][97][DB][5C]
237096625 : Rx: [09][FD][FF][FF][25][9A][DC][5C]
237096859 : Rx: [09][FD][FF][FF][25][9A][DC][5C]
237097109 : Rx: [80][FF][FF][FF][25][9A][DC][5C]
237097359 : Rx: [80][FF][FF][FF][C0][9C][DD][5C]
237097609 : Rx fail
237097843 : Rx fail
237098093 : Rx fail
237098343 : Rx: [00][FF][FF][FF][5B][9F][DE][5C]
237098593 : Rx fail
237098828 : Rx: [00][FF][FF][FF][F6][A1][DF][5C]
237099078 : Rx fail
237099328 : Rx: [80][FF][FF][FF][91][A4][E0][5C]
237099578 : Rx: [80][FF][FF][FF][91][A4][E0][5C]
237099812 : Rx: [80][FF][FF][FF][91][A4][E0][5C]
237100062 : Rx: [00][FF][FF][FF][2C][A7][E1][5C]
237100312 : Rx: [00][FF][FF][FF][2C][A7][E1][5C]
237100562 : Rx: [00][FF][FF][FF][C7][A9][E2][5C]
237100812 : Rx: [00][FF][FF][FF][C7][A9][E2][5B]
237101046 : Rx: [80][FF][FF][FF][C7][A9][E2][5B]
237101296 : Rx: [80][FF][FF][FF][6A][AC][E3][5B]
237101546 : Rx: [80][FF][FF][FF][6A][AC][E3][5B]
237101796 : Rx: [80][FF][FF][FF][6A][AC][E3][5B]
237102031 : Rx: [00][FF][FF][FF][0D][AF][E4][5B]
237102281 : Rx: [00][FF][FF][FF][0D][AF][E4][5B]
237102531 : Rx: [00][FF][FF][FF][B0][B1][E5][5B]
237102781 : Rx: [00][FF][FF][FF][B0][B1][E5][5B]
237103015 : Rx: [80][FF][FF][FF][B0][B1][E5][5B]
237103265 : Rx: [80][FF][FF][FF][53][B4][E6][5B]
237103515 : Rx: [80][FF][FF][FF][53][B4][E6][5B]
237103765 : Rx: [80][FF][FF][FF][53][B4][E6][5A]
237104000 : Rx: [00][FF][FF][FF][FD][B6][E7][5A]
237104250 : Rx: [00][FF][FF][FF][FD][B6][E7][5A]
237104500 : Rx fail
237104750 : Rx: [00][FF][FF][FF][A7][B9][E8][5A]
237104984 : Rx: [80][FF][FF][FF][A7][B9][E8][5A]
237105234 : Rx: [80][FF][FF][FF][51][BC][E9][5A]
237105484 : Rx: [80][FF][FF][FF][51][BC][E9][5A]
237105734 : Rx: [80][FF][FF][FF][51][BC][E9][5B]
237105968 : Rx: [00][FF][FF][FF][F4][BE][EA][5B]
237106218 : Rx: [00][FF][FF][FF][F4][BE][EA][5B]
237106468 : Rx: [00][FF][FF][FF][97][C1][EB][5B]
237106718 : Rx: [00][FF][FF][FF][97][C1][EB][5C]
237106968 : Rx: [80][FF][FF][FF][97][C1][EB][5C]
237107203 : Rx: [80][FF][FF][FF][32][C4][EC][5C]
237107453 : Rx: [80][FF][FF][FF][32][C4][EC][5C]
237107703 : Rx fail
237107953 : Rx: [00][FF][FF][FF][CD][C6][ED][5C]
237108187 : Rx: [00][FF][FF][FF][CD][C6][ED][5C]
237108437 : Rx fail
237108687 : Rx: [00][FF][FF][FF][68][C9][EE][5C]
237108937 : Rx: [80][FF][FF][FF][68][C9][EE][5D]
237109171 : Rx: [80][FF][FF][FF][FC][CB][EF][5D]
237109421 : Rx fail
237109671 : Rx fail
237109921 : Rx: [00][FF][FF][FF][90][CE][F0][5D]
237110156 : Rx: [00][FF][FF][FF][90][CE][F0][5D]
237110406 : Rx: [00][FF][FF][FF][24][D1][F1][5D]
237110656 : Rx fail
237110906 : Rx: [80][FF][FF][FF][24][D1][F1][5C]
237111140 : Rx: [80][FF][FF][FF][BF][D3][F2][5C]
237111390 : Rx: [80][FF][FF][FF][BF][D3][F2][5C]
237111640 : Rx: [80][FF][FF][FF][5A][D6][F3][5C]
237111890 : Rx: [00][FF][FF][FF][5A][D6][F3][5C]
237112125 : Rx: [00][FF][FF][FF][5A][D6][F3][5C]
237112375 : Rx: [00][FF][FF][FF][F5][D8][F4][5C]
237112625 : Rx: [00][FF][FF][FF][F5][D8][F4][5C]
237112875 : Rx: [82][01][94][C8][F5][D8][F4][5C]
237113125 : Rx: [82][01][94][C8][90][DB][F5][5C]
237113359 : Rx: [82][01][94][C8][90][DB][F5][5C]
237113609 : Rx: [82][01][94][C8][2B][DE][F6][5C]
237113859 : Rx: [00][FF][FF][FF][2B][DE][F6][5C]
237114109 : Rx: [00][FF][FF][FF][2B][DE][F6][5C]
237114343 : Rx: [00][FF][FF][FF][C6][E0][F7][5C]
237114593 : Rx: [00][FF][FF][FF][C6][E0][F7][5C]
237114843 : Rx: [80][FF][FF][FF][C6][E0][F7][5C]
237115093 : Rx: [80][FF][FF][FF][61][E3][F8][5C]
237115328 : Rx fail
237115578 : Rx: [80][FF][FF][FF][FC][E5][F9][5C]
237115828 : Rx: [00][FF][FF][FF][FC][E5][F9][5B]
237116078 : Rx: [00][FF][FF][FF][FC][E5][F9][5B]
237116312 : Rx fail
237116562 : Rx: [00][FF][FF][FF][9F][E8][FA][5B]
237116812 : Rx: [80][FF][FF][FF][9F][E8][FA][5C]
237117062 : Rx fail
237117312 : Rx: [80][FF][FF][FF][3A][EB][FB][5C]
237117546 : Rx: [80][FF][FF][FF][D5][ED][FC][5C]
237117796 : Rx fail
237118046 : Rx: [00][FF][FF][FF][D5][ED][FC][5C]
237118296 : Rx: [00][FF][FF][FF][70][F0][FD][5C]
237118531 : Rx fail
237118781 : Rx: [80][FF][FF][FF][70][F0][FD][5C]
237119031 : Rx fail
237119281 : Rx: [80][FF][FF][FF][0B][F3][FE][5C]
237119515 : Rx: [80][FF][FF][FF][A6][F5][FF][5C]
237119765 : Rx: [00][FF][FF][FF][A6][F5][FF][5C]
237120015 : Rx: [00][FF][FF][FF][A6][F5][FF][5C]
237120265 : Rx: [00][FF][FF][FF][41][F8][00][5C]
237120500 : Rx: [00][FF][FF][FF][41][F8][00][5C]
237120750 : Rx: [80][FF][FF][FF][41][F8][00][5C]
237121000 : Rx: [80][FF][FF][FF][DC][FA][01][5C]
237121250 : Rx: [80][FF][FF][FF][DC][FA][01][5C]
237121500 : Rx: [80][FF][FF][FF][77][FD][02][5C]
237121734 : Rx: [00][FF][FF][FF][77][FD][02][5B]
237121984 : Rx: [00][FF][FF][FF][77][FD][02][5B]
237122234 : Rx: [00][FF][FF][FF][1A][00][03][5B]
237122484 : Rx: [00][FF][FF][FF][1A][00][03][5B]
237122718 : Rx: [80][FF][FF][FF][1A][00][03][5B]
237122968 : Rx: [80][FF][FF][FF][BD][02][04][5B]
237123218 : Rx: [80][FF][FF][FF][BD][02][04][5B]
237123468 : Rx: [80][FF][FF][FF][60][05][05][5B]
237123703 : Rx: [00][FF][FF][FF][60][05][05][5B]
237123953 : Rx: [00][FF][FF][FF][60][05][05][5B]
237124203 : Rx: [00][FF][FF][FF][03][08][06][5B]
237124453 : Rx: [00][FF][FF][FF][03][08][06][5B]
237124687 : Rx: [80][FF][FF][FF][03][08][06][5B]
237124937 : Rx: [80][FF][FF][FF][A6][0A][07][5B]
237125187 : Rx: [80][FF][FF][FF][A6][0A][07][5B]
237125437 : Rx: [80][FF][FF][FF][49][0D][08][5B]
237125671 : Rx: [00][FF][FF][FF][49][0D][08][5B]
237125921 : Rx: [00][FF][FF][FF][49][0D][08][5C]
237126171 : Rx: [00][FF][FF][FF][E4][0F][09][5C]
237126421 : Rx: [00][FF][FF][FF][E4][0F][09][5C]
237126656 : Rx: [80][FF][FF][FF][E4][0F][09][5C]
237126906 : Rx fail
237127156 : Rx: [80][FF][FF][FF][87][12][0A][5B]
237127406 : Rx: [80][FF][FF][FF][2A][15][0B][5B]
237127656 : Rx: [00][FF][FF][FF][2A][15][0B][5B]
237127890 : Rx: [00][FF][FF][FF][2A][15][0B][5B]
237128140 : Rx: [00][FF][FF][FF][CD][17][0C][5B]
237128390 : Rx fail
237128640 : Rx: [80][FF][FF][FF][CD][17][0C][5B]
237128875 : Rx: [80][FF][FF][FF][70][1A][0D][5B]
237129125 : Rx: [80][FF][FF][FF][70][1A][0D][5B]
237129375 : Rx fail
237129625 : Rx: [03][FF][AE][FF][13][1D][0E][5B]
237129859 : Rx: [03][FF][AE][FF][13][1D][0E][5B]
237130109 : Rx: [03][FF][AE][FF][B6][1F][0F][5B]
237130359 : Rx: [03][FF][AE][FF][B6][1F][0F][5B]
237130609 : Rx: [80][FF][FF][FF][B6][1F][0F][5B]
237130843 : Rx fail
237131093 : Rx: [80][FF][FF][FF][60][22][10][5A]
237131343 : Rx: [80][FF][FF][FF][0A][25][11][5A]
237131593 : Rx: [00][FF][FF][FF][0A][25][11][5A]
237131828 : Rx: [00][FF][FF][FF][0A][25][11][5A]
237132078 : Rx: [00][FF][FF][FF][B4][27][12][5A]
237132328 : Rx: [00][FF][FF][FF][B4][27][12][5A]
237132578 : Rx: [80][FF][FF][FF][B4][27][12][5A]
237132812 : Rx: [80][FF][FF][FF][5E][2A][13][5A]
237133062 : Rx: [80][FF][FF][FF][5E][2A][13][5A]
237133312 : Rx: [80][FF][FF][FF][08][2D][14][5A]
237133562 : Rx: [00][FF][FF][FF][08][2D][14][5A]
237133812 : Rx: [00][FF][FF][FF][08][2D][14][5A]
237134046 : Rx: [00][FF][FF][FF][B2][2F][15][5A]
237134296 : Rx: [00][FF][FF][FF][B2][2F][15][5A]
237134546 : Rx fail
237134796 : Rx: [80][FF][FF][FF][5C][32][16][5A]
237135031 : Rx fail
237135281 : Rx: [80][FF][FF][FF][5C][32][16][5A]
237135531 : Rx: [00][FF][FF][FF][06][35][17][5A]
237135781 : Rx fail
237136015 : Rx: [00][FF][FF][FF][B0][37][18][5A]
237136265 : Rx: [00][FF][FF][FF][B0][37][18][5A]
237136515 : Rx fail
237136765 : Rx: [80][FF][FF][FF][5A][3A][19][5A]
237137000 : Rx: [80][FF][FF][FF][5A][3A][19][5A]
237137250 : Rx fail
237137500 : Rx: [00][FF][FF][FF][04][3D][1A][5A]
237137750 : Rx fail
237137984 : Rx fail
237138234 : Rx: [00][FF][FF][FF][AE][3F][1B][5A]
237138484 : Rx fail
237138734 : Rx: [80][FF][FF][FF][58][42][1C][5A]
237138968 : Rx: [80][FF][FF][FF][58][42][1C][5A]
237139218 : Rx: [80][FF][FF][FF][58][42][1C][5A]
237139468 : Rx: [00][FF][FF][FF][02][45][1D][5A]
237139718 : Rx: [00][FF][FF][FF][02][45][1D][5A]
237139968 : Rx: [00][FF][FF][FF][AC][47][1E][5A]
237140203 : Rx: [00][FF][FF][FF][AC][47][1E][5A]
237140453 : Rx: [80][FF][FF][FF][AC][47][1E][5A]
237140703 : Rx: [80][FF][FF][FF][56][4A][1F][5A]
237140953 : Rx: [80][FF][FF][FF][56][4A][1F][5A]
237141187 : Rx: [80][FF][FF][FF][56][4A][1F][5A]
237141437 : Rx: [00][FF][FF][FF][00][4D][20][5A]
237141687 : Rx: [00][FF][FF][FF][00][4D][20][5A]
237141937 : Rx: [00][FF][FF][FF][00][4D][20][5A]
237142171 : Rx: [00][FF][FF][FF][AA][4F][21][5A]
237142421 : Rx: [80][FF][FF][FF][AA][4F][21][5A]
237142671 : Rx: [80][FF][FF][FF][54][52][22][5A]
237142921 : Rx: [80][FF][FF][FF][54][52][22][5A]
237143171 : Rx: [80][FF][FF][FF][54][52][22][5A]
237143406 : Rx: [00][FF][FF][FF][FE][54][23][5A]
237143656 : Rx: [00][FF][FF][FF][FE][54][23][5A]
237143906 : Rx: [00][FF][FF][FF][FE][54][23][5A]
237144156 : Rx: [00][FF][FF][FF][A8][57][24][5A]
237144390 : Rx: [80][FF][FF][FF][A8][57][24][5A]
237144640 : Rx: [80][FF][FF][FF][52][5A][25][5A]
237144890 : Rx: [80][FF][FF][FF][52][5A][25][5A]
237145140 : Rx: [80][FF][FF][FF][52][5A][25][5A]
237145375 : Rx: [00][FF][FF][FF][FC][5C][26][5A]
237145625 : Rx: [00][FF][FF][FF][FC][5C][26][5A]
237145875 : Rx: [00][FF][FF][FF][FC][5C][26][5A]
237146125 : Rx: [00][FF][FF][FF][A6][5F][27][5A]
237146359 : Rx: [89][FD][FF][FF][A6][5F][27][5A]
237146609 : Rx: [89][FD][FF][FF][A6][5F][27][5A]
237146859 : Rx: [89][FD][FF][FF][50][62][28][5A]
237147109 : Rx: [89][FD][FF][FF][50][62][28][5A]
237147343 : Rx: [00][FF][FF][FF][FA][64][29][5A]
237147593 : Rx fail
237147843 : Rx: [00][FF][FF][FF][FA][64][29][5A]
237148093 : Rx: [00][FF][FF][FF][A4][67][2A][5A]
237148328 : Rx: [80][FF][FF][FF][A4][67][2A][5A]
237148578 : Rx: [80][FF][FF][FF][A4][67][2A][5A]
237148828 : Rx: [80][FF][FF][FF][4E][6A][2B][5A]
237149078 : Rx: [80][FF][FF][FF][4E][6A][2B][5A]
237149328 : Rx: [00][FF][FF][FF][F8][6C][2C][5A]
237149562 : Rx: [00][FF][FF][FF][F8][6C][2C][5A]
237149812 : Rx: [00][FF][FF][FF][F8][6C][2C][5A]
237150062 : Rx: [00][FF][FF][FF][A2][6F][2D][5A]
237150312 : Rx: [80][FF][FF][FF][A2][6F][2D][5A]
237150546 : Rx: [80][FF][FF][FF][A2][6F][2D][5A]
237150796 : Rx: [80][FF][FF][FF][4C][72][2E][5A]
237151046 : Rx: [80][FF][FF][FF][4C][72][2E][5A]
237151296 : Rx: [00][FF][FF][FF][F6][74][2F][5A]
237151531 : Rx: [00][FF][FF][FF][F6][74][2F][5A]
237151781 : Rx: [00][FF][FF][FF][F6][74][2F][5A]
237152031 : Rx: [00][FF][FF][FF][A0][77][30][5A]
237152281 : Rx: [80][FF][FF][FF][A0][77][30][5A]
237152515 : Rx: [80][FF][FF][FF][A0][77][30][5A]
237152765 : Rx: [80][FF][FF][FF][4A][7A][31][5A]
237153015 : Rx: [80][FF][FF][FF][4A][7A][31][5A]
237153265 : Rx: [00][FF][FF][FF][4A][7A][31][5A]
237153515 : Rx: [00][FF][FF][FF][F4][7C][32][5A]
237153750 : Rx: [00][FF][FF][FF][F4][7C][32][5A]
237154000 : Rx: [00][FF][FF][FF][9E][7F][33][5A]
237154250 : Rx: [80][FF][FF][FF][9E][7F][33][5A]
237154484 : Rx fail
237154734 : Rx fail
237154984 : Rx: [80][FF][FF][FF][48][82][34][5A]
237155234 : Rx fail
237155484 : Rx: [00][FF][FF][FF][F2][84][35][5A]
237155718 : Rx fail
237155968 : Rx: [00][FF][FF][FF][9C][87][36][5A]
237156218 : Rx fail
237156468 : Rx fail
237156703 : Rx: [80][FF][FF][FF][46][8A][37][5A]
237156953 : Rx: [80][FF][FF][FF][46][8A][37][5A]
237157203 : Rx fail
237157453 : Rx fail
237157687 : Rx: [00][FF][FF][FF][F0][8C][38][5A]
237157937 : Rx fail
237158187 : Rx fail
237158437 : Rx: [80][FF][FF][FF][9A][8F][39][5A]
237158671 : Rx fail
237158921 : Rx fail
237159171 : Rx: [00][FF][FF][FF][44][92][3A][5A]
237159421 : Rx: [00][FF][FF][FF][EE][94][3B][5A]
237159671 : Rx: [00][FF][FF][FF][EE][94][3B][5A]
237159906 : Rx fail
237160156 : Rx: [80][FF][FF][FF][98][97][3C][5A]
237160406 : Rx: [80][FF][FF][FF][98][97][3C][5A]
237160656 : Rx: [80][FF][FF][FF][42][9A][3D][5A]
237160890 : Rx: [80][FF][FF][FF][42][9A][3D][5A]
237161140 : Rx: [00][FF][FF][FF][42][9A][3D][5A]
237161390 : Rx: [00][FF][FF][FF][EC][9C][3E][5A]
237161640 : Rx: [00][FF][FF][FF][EC][9C][3E][5A]
237161875 : Rx: [00][FF][FF][FF][EC][9C][3E][5A]
237162125 : Rx: [80][FF][FF][FF][96][9F][3F][5A]
237162375 : Rx: [80][FF][FF][FF][96][9F][3F][5A]
237162625 : Rx: [80][FF][FF][FF][40][A2][40][5A]
237162859 : Rx: [80][FF][FF][FF][40][A2][40][5A]
237163109 : Rx: [02][01][94][C8][40][A2][40][5A]
237163359 : Rx: [02][01][94][C8][EA][A4][41][5A]
237163609 : Rx: [02][01][94][C8][EA][A4][41][5A]
237163843 : Rx fail
237164093 : Rx: [80][FF][FF][FF][94][A7][42][5A]
237164343 : Rx: [80][FF][FF][FF][94][A7][42][5A]
237164593 : Rx: [80][FF][FF][FF][94][A7][42][5A]
237164843 : Rx: [80][FF][FF][FF][3E][AA][43][5A]
237165078 : Rx fail
237165328 : Rx: [00][FF][FF][FF][E8][AC][44][5A]
237165578 : Rx: [00][FF][FF][FF][E8][AC][44][5A]
237165828 : Rx fail
237166062 : Rx: [80][FF][FF][FF][92][AF][45][5A]
237166312 : Rx: [80][FF][FF][FF][92][AF][45][5A]
237166562 : Rx: [80][FF][FF][FF][92][AF][45][5A]
237166812 : Rx: [80][FF][FF][FF][3C][B2][46][5A]
237167046 : Rx: [00][FF][FF][FF][3C][B2][46][5A]
237167296 : Rx: [00][FF][FF][FF][E6][B4][47][5A]
237167546 : Rx: [00][FF][FF][FF][E6][B4][47][5A]
237167796 : Rx: [00][FF][FF][FF][E6][B4][47][5A]
237168031 : Rx: [80][FF][FF][FF][90][B7][48][5A]
237168281 : Rx: [80][FF][FF][FF][90][B7][48][5A]
237168531 : Rx: [80][FF][FF][FF][90][B7][48][5A]
237168781 : Rx: [80][FF][FF][FF][3A][BA][49][5A]
237169015 : Rx: [00][FF][FF][FF][3A][BA][49][5A]
237169265 : Rx fail
237169515 : Rx: [00][FF][FF][FF][E4][BC][4A][5A]
237169765 : Rx: [00][FF][FF][FF][E4][BC][4A][5A]
237170015 : Rx: [80][FF][FF][FF][8E][BF][4B][5A]
237170250 : Rx: [80][FF][FF][FF][8E][BF][4B][5A]
237170500 : Rx: [80][FF][FF][FF][8E][BF][4B][5A]
237170750 : Rx: [80][FF][FF][FF][38][C2][4C][5A]
237171000 : Rx: [00][FF][FF][FF][38][C2][4C][5A]
237171234 : Rx: [00][FF][FF][FF][38][C2][4C][5A]
237171484 : Rx: [00][FF][FF][FF][E2][C4][4D][5A]
237171734 : Rx fail
237171984 : Rx: [80][FF][FF][FF][8C][C7][4E][5A]
237172218 : Rx: [80][FF][FF][FF][8C][C7][4E][5A]
237172468 : Rx: [80][FF][FF][FF][8C][C7][4E][5A]
237172718 : Rx: [80][FF][FF][FF][36][CA][4F][5A]
237172968 : Rx: [00][FF][FF][FF][36][CA][4F][5A]
237173203 : Rx: [00][FF][FF][FF][36][CA][4F][5A]
237173453 : Rx: [00][FF][FF][FF][E0][CC][50][5A]
237173703 : Rx: [00][FF][FF][FF][E0][CC][50][5A]
237173953 : Rx: [80][FF][FF][FF][8A][CF][51][5A]
237174187 : Rx: [80][FF][FF][FF][8A][CF][51][5A]
237174437 : Rx: [80][FF][FF][FF][8A][CF][51][5A]
237174687 : Rx fail
237174937 : Rx fail
237175187 : Rx: [00][FF][FF][FF][34][D2][52][5B]
237175421 : Rx: [00][FF][FF][FF][D7][D4][53][5B]
237175671 : Rx: [00][FF][FF][FF][D7][D4][53][5B]
237175921 : Rx fail
237176171 : Rx: [80][FF][FF][FF][7A][D7][54][5B]
237176406 : Rx fail
237176656 : Rx fail
237176906 : Rx: [00][FF][FF][FF][1D][DA][55][5B]
237177156 : Rx: [00][FF][FF][FF][1D][DA][55][5B]
237177390 : Rx: [00][FF][FF][FF][C0][DC][56][5B]
237177640 : Rx fail
237177890 : Rx: [80][FF][FF][FF][5B][DF][57][5C]
237178140 : Rx: [80][FF][FF][FF][5B][DF][57][5C]
237178375 : Rx fail
237178625 : Rx: [80][FF][FF][FF][F6][E1][58][5C]
237178875 : Rx: [00][FF][FF][FF][F6][E1][58][5C]
237179125 : Rx: [00][FF][FF][FF][F6][E1][58][5C]
237179359 : Rx fail
237179609 : Rx: [00][FF][FF][FF][91][E4][59][5C]
237179859 : Rx: [83][FF][AE][FF][2C][E7][5A][5C]
237180109 : Rx: [83][FF][AE][FF][2C][E7][5A][5C]
237180343 : Rx: [83][FF][AE][FF][2C][E7][5A][5C]
237180593 : Rx: [83][FF][AE][FF][C7][E9][5B][5C]
237180843 : Rx: [00][FF][FF][FF][C7][E9][5B][5C]
237181093 : Rx: [00][FF][FF][FF][C7][E9][5B][5C]
237181343 : Rx: [00][FF][FF][FF][62][EC][5C][5C]
237181578 : Rx: [00][FF][FF][FF][62][EC][5C][5C]
237181828 : Rx: [80][FF][FF][FF][FD][EE][5D][5C]
237182078 : Rx: [80][FF][FF][FF][FD][EE][5D][5C]
237182328 : Rx: [80][FF][FF][FF][FD][EE][5D][5C]
237182562 : Rx: [80][FF][FF][FF][98][F1][5E][5C]
237182812 : Rx: [00][FF][FF][FF][98][F1][5E][5C]
237183062 : Rx: [00][FF][FF][FF][98][F1][5E][5C]
237183312 : Rx: [00][FF][FF][FF][33][F4][5F][5C]
237183546 : Rx: [00][FF][FF][FF][33][F4][5F][5C]
237183796 : Rx: [80][FF][FF][FF][CE][F6][60][5C]
237184046 : Rx: [80][FF][FF][FF][CE][F6][60][5C]
237184296 : Rx: [80][FF][FF][FF][CE][F6][60][5C]
237184531 : Rx fail
237184781 : Rx: [00][FF][FF][FF][69][F9][61][5C]
237185031 : Rx: [00][FF][FF][FF][69][F9][61][5C]
237185281 : Rx fail
237185515 : Rx: [00][FF][FF][FF][04][FC][62][5C]
237185765 : Rx: [80][FF][FF][FF][A7][FE][63][5B]
237186015 : Rx: [80][FF][FF][FF][A7][FE][63][5B]
237186265 : Rx fail
237186515 : Rx: [80][FF][FF][FF][4A][01][64][5B]
237186750 : Rx: [00][FF][FF][FF][4A][01][64][5B]
237187000 : Rx: [00][FF][FF][FF][4A][01][64][5B]
237187250 : Rx: [00][FF][FF][FF][ED][03][65][5B]
237187500 : Rx: [00][FF][FF][FF][ED][03][65][5B]
237187734 : Rx: [80][FF][FF][FF][90][06][66][5B]
237187984 : Rx: [80][FF][FF][FF][90][06][66][5B]
237188234 : Rx: [80][FF][FF][FF][90][06][66][5B]
237188484 : Rx: [80][FF][FF][FF][33][09][67][5B]
237188718 : Rx fail
237188968 : Rx: [00][FF][FF][FF][33][09][67][5B]
237189218 : Rx: [00][FF][FF][FF][D6][0B][68][5B]
237189468 : Rx: [00][FF][FF][FF][D6][0B][68][5B]
237189703 : Rx fail
237189953 : Rx: [80][FF][FF][FF][79][0E][69][5B]
237190203 : Rx: [80][FF][FF][FF][79][0E][69][5B]
237190453 : Rx: [80][FF][FF][FF][1C][11][6A][5B]
237190703 : Rx: [00][FF][FF][FF][1C][11][6A][5B]
237190937 : Rx: [00][FF][FF][FF][1C][11][6A][5B]
237191187 : Rx: [00][FF][FF][FF][BF][13][6B][5B]
237191437 : Rx: [00][FF][FF][FF][BF][13][6B][5B]
237191687 : Rx: [80][FF][FF][FF][62][16][6C][5B]
237191921 : Rx: [80][FF][FF][FF][62][16][6C][5B]
237192171 : Rx: [80][FF][FF][FF][62][16][6C][5B]
237192421 : Rx fail
237192671 : Rx: [00][FF][FF][FF][05][19][6D][5B]
237192906 : Rx: [00][FF][FF][FF][05][19][6D][5C]
237193156 : Rx: [00][FF][FF][FF][A0][1B][6E][5C]
237193406 : Rx: [00][FF][FF][FF][A0][1B][6E][5C]
237193656 : Rx: [80][FF][FF][FF][3B][1E][6F][5C]
